Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
67442,251.0,48.2,61833.0,42573.0,0.0,0.0
67443,1770.0,41.8,62431.0,29477.0,92.0,5.19774011299435
67444,570.0,51.1,42115.0,22643.0,73.0,12.807017543859649
67445,550.0,52.4,37273.0,20671.0,109.0,19.818181818181817
67446,609.0,42.4,42063.0,25029.0,48.0,7.8817733990147785
67447,293.0,53.9,72917.0,37818.0,10.0,3.4129692832764507
67448,1171.0,48.9,55761.0,30167.0,132.0,11.272416737830914
67449,3057.0,48.8,41447.0,23585.0,367.0,12.005233889434086
67450,450.0,49.7,41875.0,42009.0,25.0,5.555555555555555
67451,821.0,43.6,48750.0,25539.0,114.0,13.885505481120585
67452,248.0,46.4,41458.0,28141.0,49.0,19.758064516129032
67454,476.0,53.5,38056.0,30998.0,31.0,6.512605042016807
67455,1864.0,46.0,42045.0,23361.0,239.0,12.821888412017167
67456,4770.0,39.4,55614.0,25131.0,263.0,5.513626834381552
67457,842.0,46.4,43182.0,22413.0,93.0,11.045130641330166
67458,434.0,44.4,66250.0,34156.0,25.0,5.76036866359447
67459,190.0,46.6,54063.0,28134.0,18.0,9.473684210526315
67460,15259.0,40.8,57015.0,29456.0,1062.0,6.959826987351727
67464,995.0,47.6,58500.0,29211.0,98.0,9.849246231155778
67466,895.0,45.0,36845.0,23412.0,118.0,13.184357541899441
67467,2780.0,38.7,57847.0,26767.0,337.0,12.122302158273381
67468,229.0,35.1,51000.0,37624.0,29.0,12.663755458515285
67470,460.0,50.5,57692.0,24211.0,42.0,9.130434782608695
67473,1689.0,49.1,35658.0,24989.0,372.0,22.02486678507993
67474,216.0,49.0,38229.0,22903.0,6.0,2.7777777777777777
67475,246.0,48.0,39125.0,17380.0,66.0,26.829268292682926
67478,50.0,54.3,49063.0,31792.0,2.0,4.0
67480,1901.0,39.3,55388.0,24794.0,136.0,7.154129405576013
67481,624.0,50.1,42500.0,25303.0,73.0,11.698717948717949
67482,119.0,30.1,70139.0,19711.0,40.0,33.61344537815126
67483,324.0,45.5,58750.0,21824.0,5.0,1.5432098765432098
67484,799.0,42.3,52000.0,25303.0,59.0,7.3842302878598245
67485,350.0,53.4,49167.0,31036.0,4.0,1.1428571428571428
67487,1399.0,40.4,58333.0,28020.0,72.0,5.146533238027162
67490,974.0,52.5,38571.0,23646.0,121.0,12.42299794661191
67491,554.0,34.8,54896.0,22063.0,158.0,28.51985559566787
67492,191.0,38.1,63424.0,22076.0,18.0,9.424083769633508
67501,26392.0,33.5,36107.0,16409.0,4195.0,15.894968172173385
67502,24127.0,47.1,57284.0,31353.0,1897.0,7.862560616736436
67505,2267.0,48.5,36385.0,20794.0,262.0,11.557123952359946
67510,352.0,51.9,46875.0,27010.0,20.0,5.681818181818182
67511,340.0,51.9,48194.0,29602.0,7.0,2.0588235294117645
67512,233.0,47.1,49500.0,26491.0,18.0,7.725321888412017
67513,51.0,52.8,67500.0,31159.0,1.0,1.9607843137254901
67514,710.0,46.6,40733.0,22481.0,131.0,18.450704225352112
67515,55.0,63.1,22083.0,26800.0,6.0,10.909090909090908
67516,501.0,39.5,43188.0,19886.0,124.0,24.75049900199601
67518,58.0,32.8,54722.0,35538.0,0.0,0.0
67519,222.0,37.8,43750.0,28153.0,34.0,15.315315315315315
67520,361.0,41.0,56964.0,26368.0,13.0,3.601108033240997
67521,127.0,58.8,50357.0,44528.0,3.0,2.3622047244094486
67522,2300.0,37.8,54678.0,22775.0,157.0,6.826086956521739
67523,364.0,52.1,40592.0,30081.0,53.0,14.56043956043956
67524,718.0,31.8,35511.0,16642.0,207.0,28.83008356545961
67525,997.0,48.9,56042.0,32216.0,43.0,4.312938816449348
67526,3058.0,38.1,53452.0,27917.0,396.0,12.949640287769784
67529,314.0,53.6,33750.0,22650.0,44.0,14.012738853503185
67530,19581.0,39.5,41482.0,25725.0,3298.0,16.842857872427352
67543,1861.0,42.6,51591.0,27770.0,174.0,9.349811929070393
67544,3137.0,35.3,42644.0,20917.0,498.0,15.875039846987567
67545,250.0,45.8,58500.0,24513.0,17.0,6.8
67546,2445.0,48.9,53500.0,27807.0,141.0,5.766871165644171
67547,1682.0,45.4,48125.0,25954.0,194.0,11.533888228299643
67548,1465.0,50.7,34107.0,24067.0,199.0,13.583617747440274
67550,5916.0,41.8,39245.0,21668.0,268.0,4.530087897227856
67552,669.0,48.7,51902.0,24988.0,60.0,8.968609865470851
67553,103.0,49.5,40625.0,27587.0,10.0,9.70873786407767
67554,4154.0,40.2,50396.0,23532.0,806.0,19.402985074626866
67556,328.0,52.1,31136.0,20023.0,17.0,5.182926829268292
67557,661.0,38.0,47232.0,23754.0,106.0,16.036308623298034
67559,50.0,66.8,58000.0,45224.0,0.0,0.0
67560,1782.0,48.4,50268.0,28709.0,140.0,7.856341189674523
67561,1665.0,32.9,41934.0,19827.0,325.0,19.51951951951952
67563,444.0,47.2,51042.0,24614.0,28.0,6.306306306306307
67564,268.0,45.8,53000.0,27903.0,25.0,9.328358208955224
67565,446.0,40.8,46250.0,20515.0,40.0,8.968609865470851
67566,955.0,35.2,58594.0,21512.0,53.0,5.549738219895288
67567,477.0,50.5,39286.0,23380.0,68.0,14.255765199161425
67568,278.0,47.8,45104.0,18854.0,58.0,20.863309352517987
67570,1524.0,39.4,50461.0,23652.0,175.0,11.482939632545932
67572,370.0,57.0,46750.0,38202.0,17.0,4.594594594594595
67573,173.0,32.1,49167.0,25139.0,21.0,12.138728323699421
67574,325.0,43.9,56563.0,22200.0,73.0,22.46153846153846
67575,419.0,47.3,44602.0,26626.0,27.0,6.443914081145585
67576,1809.0,43.1,46319.0,25560.0,211.0,11.663902708678828
67578,1453.0,49.3,38538.0,22203.0,300.0,20.646937370956643
67579,3134.0,32.6,50521.0,25557.0,347.0,11.072112316528399
67581,346.0,37.9,29722.0,15645.0,69.0,19.942196531791907
67583,724.0,51.2,32375.0,19357.0,140.0,19.337016574585636
67584,296.0,54.8,52000.0,36961.0,29.0,9.797297297297296
67601,24273.0,30.6,43354.0,25013.0,4262.0,17.558604210439583
67621,409.0,48.6,41500.0,20635.0,38.0,9.290953545232274
67622,713.0,39.8,39524.0,25842.0,119.0,16.690042075736326
67623,259.0,39.8,35536.0,19693.0,44.0,16.98841698841699
67625,314.0,50.6,34063.0,24335.0,85.0,27.070063694267517
67626,123.0,50.6,47083.0,24063.0,4.0,3.252032520325203
67628,63.0,71.2,75417.0,101951.0,8.0,12.698412698412698
67629,185.0,53.5,41625.0,24191.0,24.0,12.972972972972974
67631,255.0,56.4,62500.0,23882.0,6.0,2.3529411764705883
67632,348.0,35.5,42917.0,20374.0,15.0,4.310344827586207
67634,241.0,50.5,48333.0,26352.0,25.0,10.37344398340249
67635,149.0,53.4,25250.0,14870.0,64.0,42.95302013422819
67637,2521.0,40.9,51420.0,26452.0,162.0,6.4260214200714
67638,380.0,50.5,49000.0,21467.0,91.0,23.94736842105263
67639,176.0,50.9,50000.0,43674.0,4.0,2.272727272727273
67640,518.0,33.9,53333.0,53400.0,31.0,5.984555984555985
67642,1696.0,50.4,43750.0,27246.0,168.0,9.90566037735849
67643,223.0,56.2,54063.0,30743.0,32.0,14.349775784753364
67644,243.0,43.4,34688.0,20910.0,56.0,23.045267489711936
67645,676.0,48.3,51845.0,27942.0,46.0,6.804733727810651
67646,645.0,46.6,38068.0,23179.0,126.0,19.53488372093023
67647,302.0,37.8,48750.0,24388.0,44.0,14.56953642384106
67648,657.0,49.9,44464.0,25873.0,43.0,6.544901065449011
67649,291.0,49.4,38750.0,21933.0,76.0,26.116838487972508
67650,224.0,42.5,49926.0,22494.0,43.0,19.196428571428573
67651,454.0,49.1,43906.0,24415.0,55.0,12.114537444933921
67653,245.0,62.5,41406.0,25848.0,18.0,7.346938775510204
67654,4150.0,42.9,42917.0,21642.0,267.0,6.433734939759036
67656,41.0,57.9,47083.0,42676.0,0.0,0.0
67657,269.0,50.8,45357.0,28048.0,31.0,11.524163568773234
67658,143.0,34.2,45208.0,27006.0,13.0,9.090909090909092
67659,156.0,56.9,36500.0,49167.0,0.0,0.0
67660,59.0,63.2,65000.0,61336.0,0.0,0.0
67661,3397.0,45.0,44272.0,25305.0,227.0,6.682366794230203
67663,2583.0,47.4,46194.0,25130.0,322.0,12.466124661246612
67664,350.0,44.4,57361.0,28287.0,24.0,6.857142857142857
67665,5004.0,45.6,37210.0,24730.0,846.0,16.906474820143885
67667,190.0,31.1,53125.0,26007.0,0.0,0.0
67669,1739.0,42.2,42931.0,23546.0,334.0,19.20644048303623
67671,1631.0,46.4,48426.0,25984.0,111.0,6.805640711220111
67672,2540.0,44.5,49805.0,24363.0,177.0,6.968503937007874
67673,147.0,44.5,48750.0,20378.0,42.0,28.571428571428573
67674,112.0,24.5,41250.0,14089.0,70.0,62.5
67675,254.0,50.8,31964.0,16763.0,107.0,42.125984251968504
67701,6580.0,33.7,47979.0,28208.0,510.0,7.750759878419453
67730,1561.0,47.8,42330.0,28443.0,187.0,11.979500320307496
67731,709.0,44.6,40729.0,22137.0,97.0,13.681241184767277
67732,458.0,53.5,61591.0,37688.0,66.0,14.410480349344978
67733,104.0,60.4,68542.0,72436.0,0.0,0.0
67734,210.0,48.7,55000.0,24982.0,8.0,3.8095238095238093
67735,5700.0,37.6,37869.0,19698.0,1062.0,18.63157894736842
67736,232.0,55.4,52188.0,27527.0,8.0,3.4482758620689653
67737,542.0,46.3,41071.0,23816.0,72.0,13.284132841328413
67738,577.0,54.2,58661.0,38362.0,26.0,4.506065857885615
67739,257.0,54.8,50000.0,27878.0,48.0,18.67704280155642
67740,1763.0,46.2,49318.0,26632.0,121.0,6.8633011911514465
67741,213.0,52.5,38750.0,25434.0,30.0,14.084507042253522
67743,115.0,35.0,56000.0,23070.0,0.0,0.0
67744,252.0,56.3,73750.0,32136.0,9.0,3.5714285714285716
67745,300.0,56.5,30000.0,24070.0,48.0,16.0
67747,250.0,40.4,52000.0,25372.0,12.0,4.8
67748,2324.0,47.6,49770.0,28672.0,213.0,9.165232358003442
67749,2290.0,49.8,35930.0,27452.0,305.0,13.318777292576419
67751,170.0,43.5,27500.0,23304.0,48.0,28.235294117647058
67752,1423.0,42.0,47679.0,26081.0,91.0,6.394940267041462
67753,567.0,36.1,49875.0,22950.0,61.0,10.758377425044092
67756,1964.0,52.3,38782.0,24868.0,137.0,6.975560081466395
67757,501.0,38.7,48958.0,31287.0,46.0,9.181636726546905
67758,957.0,47.0,45268.0,31443.0,81.0,8.463949843260188
67761,268.0,38.8,52500.0,25270.0,33.0,12.313432835820896
67762,404.0,30.7,61000.0,24586.0,36.0,8.910891089108912
67764,453.0,40.6,41250.0,26193.0,41.0,9.050772626931566
67801,30736.0,29.6,51085.0,20567.0,5804.0,18.88339406559084
67831,1084.0,47.0,44875.0,25505.0,106.0,9.77859778597786
67834,1251.0,34.3,60694.0,24808.0,83.0,6.634692246203038
67835,3015.0,34.3,54632.0,23228.0,290.0,9.618573797678275
67836,107.0,31.7,67500.0,23086.0,6.0,5.607476635514018
67837,970.0,27.7,52500.0,26130.0,61.0,6.288659793814433
67838,1125.0,38.4,48438.0,18348.0,157.0,13.955555555555556
67839,1292.0,46.9,53313.0,30203.0,130.0,10.061919504643964
67840,112.0,34.8,24500.0,13895.0,73.0,65.17857142857143
67841,454.0,40.7,61750.0,25176.0,22.0,4.845814977973569
67842,576.0,33.5,48750.0,28522.0,182.0,31.59722222222222
67843,162.0,64.5,13929.0,21477.0,39.0,24.074074074074073
67844,676.0,47.0,41848.0,23691.0,50.0,7.396449704142012
67846,33959.0,30.5,47269.0,22161.0,5857.0,17.247268765275773
67849,480.0,38.9,56944.0,25295.0,23.0,4.791666666666667
67850,376.0,45.2,59375.0,38092.0,32.0,8.51063829787234
67851,2519.0,25.9,70750.0,21892.0,304.0,12.068281063914252
67853,988.0,37.2,68750.0,29746.0,134.0,13.562753036437247
67854,1366.0,46.2,48421.0,31516.0,74.0,5.417276720351391
67855,1956.0,35.7,41958.0,21567.0,153.0,7.822085889570552
67857,84.0,42.6,30074.0,16992.0,31.0,36.904761904761905
67859,691.0,33.0,48311.0,22114.0,36.0,5.209840810419681
67860,2706.0,36.1,58000.0,26194.0,153.0,5.65410199556541
67861,1931.0,41.2,53839.0,23120.0,221.0,11.444847229414812
67862,261.0,44.3,43750.0,29487.0,22.0,8.42911877394636
67863,279.0,43.1,84250.0,38330.0,0.0,0.0
67864,2282.0,43.3,54318.0,24043.0,137.0,6.00350569675723
67865,1021.0,44.7,45588.0,24339.0,126.0,12.340842311459353
67867,1557.0,37.6,60365.0,25889.0,101.0,6.486833654463712
67868,308.0,53.2,19661.0,27465.0,91.0,29.545454545454547
67869,1567.0,28.7,47604.0,21059.0,303.0,19.336311423101467
67870,1569.0,40.0,51188.0,26242.0,303.0,19.311663479923517
67871,5042.0,41.1,47266.0,27055.0,301.0,5.96985323284411
67876,1250.0,46.5,60625.0,30737.0,36.0,2.88
67877,2273.0,36.4,61000.0,24788.0,145.0,6.379234491860976
67878,2441.0,35.0,45592.0,23592.0,379.0,15.526423596886522
67879,1223.0,48.5,51023.0,25766.0,162.0,13.246116107931316
67880,7975.0,32.9,54869.0,26265.0,1097.0,13.755485893416928
67882,315.0,53.1,44375.0,24162.0,81.0,25.714285714285715
67901,22499.0,28.9,48763.0,19706.0,4126.0,18.33859282634784
67950,2582.0,41.4,45725.0,23201.0,249.0,9.643687064291248
67951,4964.0,36.0,58190.0,25443.0,677.0,13.63819500402901
67952,697.0,31.8,50250.0,20500.0,57.0,8.17790530846485
67953,151.0,48.8,41648.0,18708.0,31.0,20.52980132450331
67954,517.0,41.3,51563.0,29612.0,45.0,8.704061895551257
68001,154.0,49.2,72500.0,30905.0,8.0,5.194805194805195
68002,1982.0,38.8,68654.0,28393.0,138.0,6.962663975782038
68003,4450.0,40.4,63226.0,32505.0,336.0,7.550561797752809
68004,837.0,43.5,48125.0,26492.0,51.0,6.093189964157706
68005,24203.0,35.1,52462.0,25917.0,3605.0,14.894847746147171
68007,7548.0,33.4,93310.0,38459.0,181.0,2.3979862215156333
68008,12233.0,40.2,63629.0,28671.0,1286.0,10.512548025831766
68010,914.0,17.3,24231.0,4347.0,253.0,27.680525164113785
68014,314.0,58.1,40682.0,24716.0,31.0,9.872611464968152
68015,1183.0,44.7,48750.0,23522.0,75.0,6.3398140321217245
68016,434.0,49.4,64375.0,32226.0,40.0,9.216589861751151
68017,1451.0,48.7,66500.0,31714.0,100.0,6.891798759476223
68018,514.0,38.6,32050.0,20706.0,28.0,5.447470817120623
68019,465.0,49.5,43333.0,23091.0,27.0,5.806451612903226
68020,756.0,56.1,35333.0,23387.0,71.0,9.39153439153439
68022,17071.0,35.5,93670.0,44444.0,640.0,3.749048093257571
68023,2377.0,47.0,87625.0,39863.0,45.0,1.8931426167437948
68025,30151.0,38.7,47920.0,25385.0,3676.0,12.19196709893536
68028,11860.0,34.4,88150.0,32721.0,477.0,4.021922428330523
68029,917.0,46.5,73750.0,33651.0,59.0,6.434023991275899
68030,767.0,46.1,58750.0,27931.0,58.0,7.561929595827901
68031,1748.0,46.8,58750.0,28021.0,87.0,4.977116704805492
68033,414.0,45.3,61250.0,26211.0,20.0,4.830917874396135
68034,1140.0,40.1,81731.0,25613.0,247.0,21.666666666666668
68036,451.0,61.6,41691.0,26486.0,34.0,7.5388026607538805
68037,2038.0,41.5,56875.0,29518.0,92.0,4.5142296368989205
68038,1234.0,54.5,44485.0,25234.0,174.0,14.100486223662886
68039,1230.0,22.7,24750.0,7453.0,741.0,60.24390243902439
68040,547.0,24.3,69375.0,15967.0,193.0,35.283363802559414
68041,1121.0,37.9,60938.0,27691.0,88.0,7.8501338090990185
68042,101.0,41.5,46250.0,26157.0,7.0,6.930693069306931
68044,562.0,55.7,41250.0,22339.0,77.0,13.701067615658364
68045,1924.0,43.0,53533.0,23794.0,196.0,10.187110187110187
68046,27434.0,34.6,82337.0,34004.0,1155.0,4.210104250200481
68047,1735.0,47.0,59107.0,31870.0,182.0,10.489913544668587
68048,12676.0,42.2,67606.0,31353.0,651.0,5.135689491953298
68050,586.0,42.8,51111.0,27999.0,31.0,5.290102389078498
68055,320.0,39.0,35500.0,17867.0,61.0,19.0625
68057,1589.0,46.3,47500.0,24402.0,231.0,14.537444933920705
68058,313.0,54.8,69028.0,39497.0,22.0,7.0287539936102235
68059,2603.0,44.9,68243.0,31662.0,90.0,3.4575489819439107
68061,2373.0,45.0,51200.0,25071.0,223.0,9.397387273493468
68062,318.0,38.8,56875.0,24539.0,18.0,5.660377358490566
68063,300.0,46.8,55313.0,25371.0,7.0,2.3333333333333335
68064,3121.0,44.3,52169.0,35039.0,326.0,10.44537007369433
68065,1605.0,44.5,56324.0,27700.0,199.0,12.398753894080997
68066,5185.0,39.5,51437.0,26896.0,499.0,9.623915139826423
68067,1245.0,27.5,34000.0,13662.0,363.0,29.156626506024097
68068,51.0,58.3,70938.0,38765.0,0.0,0.0
68069,2511.0,47.1,72750.0,58990.0,151.0,6.013540422142572
68070,809.0,36.1,67993.0,21711.0,78.0,9.641532756489493
68071,2091.0,20.7,40833.0,12300.0,720.0,34.43328550932568
68072,21.0,55.2,36875.0,24819.0,0.0,0.0
68073,2004.0,37.5,73239.0,31853.0,79.0,3.942115768463074
68102,6108.0,28.3,37521.0,33378.0,1300.0,21.28356254092993
68104,35482.0,34.9,40788.0,21747.0,7015.0,19.770587903725833
68105,24726.0,30.8,33875.0,18469.0,7081.0,28.637871066893148
68106,20509.0,35.3,50291.0,28995.0,2319.0,11.307230971768492
68107,30648.0,30.0,37134.0,14716.0,7487.0,24.429000261028452
68108,15498.0,29.5,35420.0,15336.0,4893.0,31.571815718157183
68110,8910.0,33.1,25531.0,11610.0,3375.0,37.878787878787875
68111,22558.0,29.5,24323.0,11940.0,9201.0,40.78819044241511
68112,11064.0,35.7,44235.0,19733.0,1856.0,16.775126536514822
68113,831.0,21.3,35735.0,18963.0,29.0,3.489771359807461
68114,17569.0,37.9,50329.0,38341.0,2219.0,12.63020092207866
68116,26975.0,32.6,92035.0,37783.0,1072.0,3.974050046339203
68117,8249.0,35.9,44456.0,20355.0,1064.0,12.898533155534004
68118,9260.0,40.6,116250.0,50249.0,336.0,3.6285097192224622
68122,10949.0,32.1,70529.0,26951.0,1131.0,10.329710475842543
68123,28275.0,31.0,68157.0,30416.0,1043.0,3.688770999115827
68124,16136.0,40.3,67055.0,37906.0,1627.0,10.083044124938027
68127,22495.0,35.1,47347.0,28548.0,2227.0,9.899977772838408
68128,19071.0,33.3,60233.0,30671.0,1555.0,8.153741282575638
68130,19185.0,36.8,96667.0,44207.0,780.0,4.065676309616888
68131,13551.0,30.4,31323.0,21336.0,4013.0,29.614050623570215
68132,14623.0,31.8,45231.0,32474.0,2054.0,14.04636531491486
68133,10067.0,37.0,95000.0,34978.0,271.0,2.691963842256879
68134,29838.0,34.5,48283.0,24370.0,4254.0,14.256987733762317
68135,25740.0,32.7,101953.0,36485.0,878.0,3.411033411033411
68136,14001.0,32.7,89706.0,35998.0,332.0,2.3712591957717306
68137,24952.0,37.8,59550.0,30037.0,1996.0,7.999358768836165
68138,11637.0,31.3,69337.0,28698.0,510.0,4.382572828048466
68142,2957.0,33.8,72500.0,37700.0,397.0,13.425769360838688
68144,25496.0,36.7,61862.0,32256.0,1961.0,7.69140257295262
68147,11180.0,33.0,56476.0,21912.0,2158.0,19.302325581395348
68152,5825.0,48.0,53778.0,36478.0,318.0,5.459227467811159
68154,22657.0,38.8,67762.0,41917.0,1371.0,6.051110032219623
68157,5451.0,38.9,65000.0,26611.0,366.0,6.7143643368189325
68164,27340.0,33.4,65799.0,32687.0,1947.0,7.1214337966349675
68178,1434.0,19.3,-666666666.0,2662.0,28.0,1.9525801952580195
68301,1427.0,39.1,61458.0,26748.0,109.0,7.6384022424667135
68303,240.0,48.3,41250.0,23553.0,41.0,17.083333333333332
68304,353.0,52.3,75491.0,33478.0,33.0,9.34844192634561
68305,4156.0,43.4,51136.0,28594.0,369.0,8.878729547641964
68307,393.0,40.6,65625.0,27303.0,29.0,7.379134860050891
68309,92.0,55.5,29844.0,19615.0,18.0,19.565217391304348
68310,14273.0,43.8,45222.0,24365.0,1728.0,12.1067750297765
68313,939.0,45.3,68333.0,29354.0,82.0,8.73269435569755
68314,637.0,35.9,52031.0,32712.0,159.0,24.960753532182103
68315,76.0,48.8,47596.0,23076.0,18.0,23.68421052631579
68316,361.0,44.0,61250.0,27676.0,12.0,3.3240997229916895
68317,1564.0,41.6,74583.0,31090.0,22.0,1.4066496163682864
68318,490.0,46.2,30781.0,15914.0,164.0,33.46938775510204
68319,673.0,42.5,54917.0,37836.0,12.0,1.7830609212481427
68320,385.0,34.8,38092.0,18251.0,27.0,7.012987012987013
68321,435.0,41.8,65417.0,28393.0,12.0,2.7586206896551726
68322,487.0,46.5,50536.0,30875.0,42.0,8.624229979466119
68323,225.0,57.6,31591.0,33074.0,15.0,6.666666666666667
68324,82.0,41.0,16875.0,23883.0,27.0,32.926829268292686
68325,185.0,53.1,58750.0,27815.0,9.0,4.864864864864865
68326,330.0,44.5,45789.0,24358.0,21.0,6.363636363636363
68327,271.0,54.3,41786.0,78321.0,10.0,3.690036900369004
68328,423.0,45.2,59276.0,30362.0,47.0,11.11111111111111
68329,539.0,44.8,44167.0,24841.0,25.0,4.638218923933209
68331,1064.0,35.1,62313.0,27444.0,70.0,6.578947368421052
68332,86.0,59.2,24688.0,18710.0,16.0,18.6046511627907
68333,8591.0,31.5,44851.0,19669.0,1313.0,15.28343615411477
68335,443.0,54.4,50500.0,27721.0,49.0,11.060948081264108
68336,349.0,45.5,86250.0,40428.0,14.0,4.011461318051576
68337,294.0,51.1,48056.0,29051.0,20.0,6.802721088435374
68338,405.0,34.6,60565.0,23277.0,36.0,8.88888888888889
68339,1191.0,43.4,79265.0,38163.0,55.0,4.617968094038623
68340,875.0,38.0,43125.0,21783.0,54.0,6.171428571428572
68341,925.0,46.9,61458.0,27363.0,72.0,7.783783783783784
68342,459.0,48.9,53646.0,27973.0,33.0,7.189542483660131
68343,1051.0,40.8,48083.0,25011.0,58.0,5.518553758325404
68344,449.0,45.5,52813.0,25918.0,50.0,11.135857461024498
68345,307.0,49.7,48958.0,31386.0,15.0,4.88599348534202
68346,515.0,45.8,58990.0,23577.0,62.0,12.03883495145631
68347,2545.0,37.1,72214.0,32583.0,185.0,7.269155206286837
68348,271.0,43.2,48500.0,41249.0,19.0,7.011070110701107
68349,1022.0,41.0,68702.0,30314.0,27.0,2.6418786692759295
68350,258.0,48.1,41250.0,25619.0,20.0,7.751937984496124
68351,886.0,48.5,57969.0,32554.0,60.0,6.772009029345372
68352,5097.0,45.7,40750.0,24327.0,813.0,15.950559152442613
68354,794.0,49.0,48750.0,25108.0,73.0,9.193954659949622
68355,5205.0,45.4,44355.0,25047.0,1022.0,19.63496637848223
68357,366.0,52.6,55521.0,30753.0,11.0,3.0054644808743167
68358,1744.0,38.5,65417.0,29641.0,118.0,6.76605504587156
68359,1595.0,48.0,58942.0,29171.0,66.0,4.137931034482759
68360,519.0,46.0,90625.0,39657.0,21.0,4.046242774566474
68361,2430.0,45.9,50000.0,26249.0,194.0,7.983539094650205
68362,101.0,24.1,177596.0,27547.0,24.0,23.762376237623762
68364,85.0,51.7,51875.0,25053.0,16.0,18.823529411764707
68365,173.0,53.0,45000.0,31118.0,12.0,6.936416184971098
68366,1284.0,39.3,50658.0,21619.0,90.0,7.009345794392523
68367,451.0,44.8,63750.0,30523.0,53.0,11.751662971175167
68368,470.0,47.9,59297.0,30436.0,27.0,5.74468085106383
68370,2144.0,52.6,45425.0,25994.0,265.0,12.360074626865671
68371,1407.0,50.6,59306.0,31206.0,83.0,5.899076048329779
68372,3293.0,31.8,64961.0,24975.0,143.0,4.342544791982994
68375,205.0,30.5,17727.0,5538.0,159.0,77.5609756097561
68376,1486.0,47.1,33405.0,21670.0,259.0,17.429340511440106
68377,407.0,51.1,52188.0,26926.0,25.0,6.142506142506143
68378,717.0,46.0,50750.0,27012.0,63.0,8.786610878661088
68379,66.0,50.0,37500.0,24139.0,5.0,7.575757575757576
68380,100.0,35.8,43125.0,14711.0,0.0,0.0
68381,202.0,54.1,70250.0,29560.0,29.0,14.356435643564357
68382,62.0,37.5,60000.0,18247.0,2.0,3.225806451612903
68401,687.0,31.9,51667.0,22240.0,47.0,6.841339155749636
68402,1259.0,41.9,88047.0,37612.0,25.0,1.9857029388403495
68403,212.0,40.0,63750.0,26222.0,6.0,2.830188679245283
68404,988.0,44.0,100795.0,37693.0,10.0,1.0121457489878543
68405,3413.0,36.7,58622.0,24256.0,254.0,7.442133020802813
68406,551.0,46.6,49000.0,27065.0,71.0,12.885662431941924
68407,683.0,43.0,63889.0,28431.0,28.0,4.099560761346998
68409,698.0,47.0,74271.0,34102.0,44.0,6.303724928366762
68410,8728.0,39.9,46853.0,24380.0,1102.0,12.62603116406966
68413,577.0,39.3,64904.0,30193.0,25.0,4.332755632582322
68414,251.0,55.5,40938.0,34165.0,24.0,9.56175298804781
68415,669.0,46.4,62500.0,27747.0,33.0,4.932735426008969
68416,275.0,52.9,70250.0,28410.0,8.0,2.909090909090909
68417,289.0,51.3,76667.0,30107.0,12.0,4.1522491349480966
68418,1188.0,42.3,60536.0,25465.0,51.0,4.292929292929293
68419,272.0,41.6,62000.0,27805.0,37.0,13.602941176470589
68420,1309.0,46.9,32759.0,21072.0,400.0,30.557677616501145
68421,1085.0,22.0,41940.0,20890.0,111.0,10.23041474654378
68422,536.0,39.1,61406.0,34558.0,27.0,5.037313432835821
68423,895.0,41.3,71625.0,28952.0,23.0,2.569832402234637
68424,774.0,46.6,50625.0,30063.0,58.0,7.493540051679586
68428,1523.0,41.6,82614.0,33137.0,6.0,0.3939592908732764
68430,1377.0,41.6,89531.0,37528.0,84.0,6.1002178649237475
68431,290.0,59.7,33854.0,21334.0,28.0,9.655172413793103
68433,157.0,50.4,37656.0,22138.0,48.0,30.573248407643312
68434,8317.0,35.8,58775.0,27006.0,630.0,7.574846699531081
68436,577.0,50.7,56375.0,31747.0,37.0,6.412478336221837
68437,217.0,52.6,45625.0,28835.0,20.0,9.216589861751151
68438,133.0,39.9,65000.0,29320.0,14.0,10.526315789473685
68439,593.0,27.8,57794.0,21114.0,78.0,13.15345699831366
68440,118.0,44.3,35000.0,19963.0,50.0,42.3728813559322
68441,350.0,38.3,51875.0,23315.0,34.0,9.714285714285714
68442,302.0,58.5,51042.0,35349.0,36.0,11.920529801324504
68443,1015.0,45.5,48667.0,26411.0,55.0,5.41871921182266
68444,43.0,56.8,39375.0,25728.0,11.0,25.58139534883721
68445,95.0,40.5,37500.0,22138.0,13.0,13.68421052631579
68446,2779.0,41.5,53824.0,28194.0,248.0,8.924073407700611
68447,477.0,55.6,39792.0,31419.0,62.0,12.9979035639413
68448,444.0,47.9,43558.0,22178.0,32.0,7.207207207207207
68450,3283.0,42.8,43889.0,16905.0,323.0,9.838562290587877
68452,98.0,50.7,48333.0,26797.0,10.0,10.204081632653061
68453,361.0,43.8,59861.0,25539.0,10.0,2.770083102493075
68454,653.0,44.7,63750.0,27980.0,12.0,1.8376722817764166
68455,537.0,46.6,60813.0,29464.0,2.0,0.37243947858473
68456,1121.0,42.4,57813.0,31104.0,116.0,10.347903657448706
68457,392.0,42.4,36389.0,19358.0,49.0,12.5
68458,172.0,45.5,51875.0,23299.0,12.0,6.976744186046512
68460,869.0,49.4,63750.0,30323.0,82.0,9.436133486766398
68461,531.0,48.8,89135.0,49798.0,4.0,0.7532956685499058
68462,4229.0,34.6,86037.0,38088.0,65.0,1.5370063844880586
68463,1475.0,39.6,55568.0,25708.0,189.0,12.813559322033898
